기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20252,D,발달상권,3120119,발산역(마곡),CS300002,편의점,3694937381,498459,2842073087,852864294,555403676,543368606,576053589,582067206,585180010,472981550,379882744,263942861,504274169,650165878,629568539,1062884437,584101497,2010171866,1563270322,69430084,789696879,1214929472,730175065,569634266,199576421,391609,106850,76152,75548,80959,81327,77623,60136,46714,38532,95441,94234,76670,124207,69375,302807,186315,15506,101142,163569,99387,79224,30291
20252,D,발달상권,3120120,화곡역,CS300002,편의점,2564874495,307463,1869984587,694889908,351880544,356531221,386598651,372803015,402171156,365695847,329194061,95317901,334918077,353465488,453677124,910394512,417101393,1087391783,1477482712,62245909,636011716,747621405,481146064,414488922,223360479,229112,78351,44672,42752,47962,45774,47952,41297,37054,13920,70228,44061,46550,87902,44802,151753,155710,4385,72883,93472,56739,48373,31611
20252,D,발달상권,3120121,까치산역,CS300002,편의점,1308145262,169969,885931801,422213461,171879567,170766130,173890552,170401039,198994513,217552725,204660736,223108093,114775686,118718087,134590718,364227500,352725178,845609391,462535871,7453861,282709948,477287094,264381525,191008601,85304233,116665,53304,22433,23748,22936,22683,24865,27280,26024,25523,17810,18816,20205,46937,40678,107580,62389,1388,41917,60716,30814,24128,11006
20252,D,발달상권,3120122,강서구청,CS300002,편의점,3820492460,469231,2707628419,1112864041,518716733,546793455,518696657,544515995,578905579,574004605,538859436,588096271,467602454,386351164,464779024,1046489928,867173619,2254145189,1517885405,25559655,649537000,1222982213,908065146,640173039,325713539,333071,136160,62244,67388,65979,67464,69996,69983,66177,74162,66622,50206,58851,121799,97591,300247,166947,4441,87059,151193,104098,77873,42531
20252,D,발달상권,3120123,오류동역,CS300002,편의점,3900008259,404169,2706199740,1193808519,520876811,572830778,515472106,508957545,588062500,647351133,546457386,339625039,307985652,481227201,644161299,1370377741,756631327,1920033023,1979975236,62840160,873823540,1197138852,726024293,626310118,413871296,284305,119864,55336,56919,55938,56160,59952,63481,56383,42930,48220,45699,56737,127999,82584,222762,181407,6707,99556,129699,67771,58773,41663
20252,D,발달상권,3120125,구로역,CS300002,편의점,892344264,125995,725807516,166536748,142469998,155511672,140928901,142854374,144042571,88173538,78363210,45836879,221778200,150259564,134826299,241984771,97658551,551202881,172058576,3281441,56541444,222199073,188890654,149811321,102537522,102423,23572,20421,20262,20729,20968,20043,12636,10936,5532,37956,25699,19316,25063,12429,87089,31294,1093,12070,39266,30035,21443,14476
20252,D,발달상권,3120127,구로구청,CS300002,편의점,1264376856,195361,911483820,352893036,178113438,172368740,182404686,177689253,200907703,182796740,170096296,122420121,186734008,154735571,155449628,363138982,281898546,772016888,492359968,9856610,213115462,481320487,257825382,204409228,97849687,141961,53400,27593,28298,29006,28218,28846,27567,25833,16895,31578,25221,25659,55355,40653,116487,78874,2912,37966,73973,36344,29539,14627
20252,D,발달상권,3120128,신도림역,CS300002,편의점,781758814,73476,537871548,243887266,118200164,72537087,113393140,94769203,138971954,129374533,114512733,4958508,38621633,150044476,188450711,332369280,67314206,323765195,457993619,6298182,168301398,273599642,133308517,117621744,82629331,51075,22401,9907,8232,10590,10018,12328,12582,9819,661,6582,12279,15094,28700,10160,40290,33186,781,16148,23779,13199,11541,8028
20252,D,발달상권,3120129,구로디지털단지,CS300002,편의점,4056214655,631807,3587211548,469003107,744665239,668639285,752365093,718935715,702606216,262158699,206844408,55797380,1012842574,936876295,702075431,999931262,348691713,2352442990,1435291909,9713069,696582573,1423545623,917898144,565317700,174677790,572358,59449,119090,107826,121126,115479,108837,33548,25901,8885,202260,154748,105508,122922,37484,392416,220087,1909,123742,238215,140653,81619,26368
20252,D,발달상권,3120130,구로디지털단지역,CS300002,편의점,3030194529,377262,2180857465,849337064,407653635,408475172,416281052,451639892,496807714,477212422,372124642,378948063,252483804,303388290,382385249,1030727893,682261230,1587638023,1435411034,28802447,877937236,1098616201,475905165,356617610,185170398,271731,105531,51533,50340,53357,54460,62041,58463,47068,54974,47055,37121,44127,111790,82195,225704,150973,3798,111251,139590,55632,41823,24583
20252,D,발달상권,3120131,가산디지털단지,CS300002,편의점,18040656717,2803520,15905321164,2135335553,3208256247,2991989952,3362508405,3222032565,3120533995,1167209021,968126532,420456258,4609793373,4284505657,3157425682,4325494340,1242981407,10908661143,6061198306,36782816,3305440078,6242263937,3965013033,2491011715,929347867,2544624,258896,510360,485595,544434,525396,478839,142724,116172,58709,865522,706582,470090,541119,161498,1827904,883156,6121,555262,1044060,603693,361272,140651
20252,D,발달상권,3120132,독산동,CS300002,편의점,1893778339,268072,1390754861,503023478,269964696,261749195,284513729,279850170,294677071,278379771,224643707,218825778,364032807,264909870,249523706,458103800,338382378,1308261891,565826089,6441273,257357307,593723670,424332200,345632410,246601119,198848,69224,38825,38231,40158,40510,41124,37897,31327,27091,58449,39411,35869,63880,43372,187051,80089,1477,43889,85915,56805,48043,31011
20252,D,발달상권,3120134,구로전화국,CS300002,편의점,290240711,37758,209808424,80432287,39207679,40012347,44014530,40218534,46355334,42925189,37507098,50725047,39217354,25781841,33697436,74872657,65946376,187645965,102594746,1967568,51858912,102451859,53087213,52384661,28490498,27217,10541,4827,5612,5735,5385,5658,5736,4805,6190,5870,4136,4486,9925,7151,24019,13739,427,7989,13135,6156,6334,3717
20252,D,발달상권,3120135,양평역,CS300002,편의점,275392189,51069,252935562,22456627,54599248,48243119,52975012,49777355,47340828,11881162,10575465,329766,87791659,74997184,53364513,43483395,15425672,182446061,80675203,53646,40805158,72193231,69217407,56764792,24087030,47308,3761,9832,9280,10146,9253,8797,1898,1863,12,17316,14998,9056,7573,2114,33300,17010,26,9706,15592,11835,9651,3501
20252,D,발달상권,3120136,영등포구청역,CS300002,편의점,2625462338,447456,2000242974,625219364,384049324,382933554,396867646,397632498,438759952,342198327,283021037,247652839,540592429,341535347,331549351,710396302,453736070,1753088754,827832856,36333081,435278732,807658764,562733164,457972861,280945007,344393,103063,65706,66426,69745,69641,72875,55639,47424,35013,106535,64762,57491,114153,69502,290314,153582,10832,86146,137873,90539,75908,42595
20252,D,발달상권,3120139,대림3동사거리,CS300002,편의점,2142437669,284988,1581815183,560622486,290706408,315053256,341823649,309677963,324553907,286988887,273633599,252234949,508449616,299937061,310718974,487498832,283598237,1638569162,497978756,3687009,124748575,449223942,535969485,558900713,464018194,213679,71309,40057,42473,44411,42818,43920,36949,34360,31876,73270,44013,44285,57662,33882,210876,73502,1226,25942,56267,68064,68326,64552
20252,D,발달상권,3120140,문래동주민센터,CS300002,편의점,231441017,42946,190558799,40882218,40503476,34772543,40071975,37892919,37317886,24371448,16510770,12695542,77424980,48133730,35471811,47252688,10462266,170760037,60680980,676728,26810611,76675855,55385403,46547085,25345335,35988,6958,7145,6616,7700,7629,6898,3960,2998,1657,14581,9861,6890,8217,1740,30837,12109,142,5942,15496,9488,7673,4205
20252,D,발달상권,3120142,대림역,CS300002,편의점,1026620922,143298,679199651,347421271,144508534,130641527,129106410,141688689,133254491,168788777,178632494,161911469,131503298,114992859,137976241,270283281,209953774,728901649,297719273,4555616,131916153,373134147,231048533,190840250,95126223,97295,46003,20405,19366,18917,18822,19785,22301,23702,20150,22889,18681,20185,36280,25113,100768,42530,773,21573,50564,31999,22724,15665
20252,D,발달상권,3120143,당산역,CS300002,편의점,2174228326,278058,1630244824,543983502,317438481,307012418,326425079,332156176,347212670,302369648,241613854,86400148,291071427,345368537,343537668,708182314,399668232,1205231689,963276175,22148125,512656431,741559556,408342830,325461993,158338928,215062,62996,41603,41061,44446,43191,44761,35971,27025,13062,54782,49169,40142,75470,45433,173085,104469,3847,68850,93798,51179,40156,19721
20252,D,발달상권,3120144,영중로,CS300002,편의점,284161200,43934,207240149,76921051,41281761,40220242,41838879,38552442,45346825,40391987,36529064,24359161,37197661,41858021,40040057,77795941,62910359,167305914,105282870,1531945,68166892,113777316,38426942,35101538,15584152,32439,11495,6385,6434,6808,6393,6419,5851,5644,3536,6719,7159,6256,11492,8772,25526,17824,234,12865,16910,6014,5028,2300
20252,D,발달상권,3120145,영등포역(영등포),CS300002,편의점,4849558096,541540,3082938457,1766619639,585056215,583379069,572820382,595508876,746173915,926955134,839664505,459116848,346505338,692188993,895256356,1592406392,864084169,2501881136,2302331764,26677091,1210636782,1596522557,883274365,680994430,406107675,350456,191084,66313,65384,66971,69384,82404,99249,91835,58861,64233,77195,83704,155147,102400,320852,218590,3585,142924,181794,88287,70732,52116
20252,D,발달상권,3120146,한강성심병원,CS300002,편의점,45000000,6481,33127989,11872011,6395141,6634329,7009552,6209844,6879123,6070932,5801079,5500919,6556529,5646290,5342393,12718197,9235672,25967025,16157411,54817,9156857,16234127,7890984,5775798,3011853,4747,1734,923,929,982,937,976,870,864,628,1108,944,872,1708,1221,3614,2628,17,1601,2421,1004,790,412
20252,D,발달상권,3120147,보라매역,CS300002,편의점,565840746,96448,424245845,141594901,83599353,81159549,81930044,89458003,88098896,77869212,63725689,24791738,162304847,89843674,92430996,131852199,64617292,382457345,148430757,39620803,52161385,126060339,105911089,164160979,42973505,71863,24585,14525,14128,14824,14236,14150,12743,11842,3948,29307,15798,15101,22028,10266,66042,28222,12559,10898,23591,17787,23161,6267
20252,D,발달상권,3120148,국회의사당역(국회의사당),CS300002,편의점,3465575165,462327,2678615646,786959519,529932461,515842856,559829539,539389363,533621427,333177389,453782130,152144687,588380352,742374021,661063268,907030690,414582147,1808586500,1363086297,16021450,491532752,1006147660,714046700,628541119,315383108,355844,106483,70694,68504,74756,70297,71593,41662,64821,18047,101130,104781,84647,106526,47196,273336,167170,3213,65390,142182,99189,85894,44632
20252,D,발달상권,3120149,여의도역(여의도),CS300002,편의점,9566178327,1229165,7857334776,1708843551,1579228386,1465815314,1627182787,1595800878,1589307411,912789509,796054042,290262188,1823958638,2088028862,1852616770,2577560018,933751851,5336124040,3564162522,47520563,1398466466,2980593397,2105258964,1700433765,668013410,1053742,175423,210830,198563,222992,218113,203244,95639,79784,37543,325324,283121,216416,263253,103508,785984,396727,5958,195159,421596,275308,207509,77179
20252,D,발달상권,3120151,보라매공원,CS300002,편의점,2386970762,317977,1817712960,569257802,360039909,353301714,372866824,377159097,354345416,282409703,286848099,61790371,449552528,525200643,476053168,631744086,242629966,1233579773,1123636840,12392073,380917991,729633687,536841984,466693938,230736941,252885,65092,50245,50312,53012,52307,47009,31116,33976,8881,80831,71358,58906,68805,29196,185596,129793,1936,51500,105441,69539,57478,29494
20252,D,발달상권,3120152,신대방삼거리역,CS300002,편의점,1612115287,164223,1131629186,480486101,221692818,220363618,226549528,221450275,241572947,240130620,240355481,99548786,117046322,212365418,280742142,590239809,312172810,682773790,929341497,21789907,476371073,465479763,266087855,260063610,122323079,116365,47858,22648,22850,23253,22952,24662,24803,23055,14964,19939,19909,24501,52914,31996,86106,78117,3788,47081,49320,24456,27279,12299
20252,D,발달상권,3120153,노량진역(노량진),CS300002,편의점,6025740600,1189156,4480465900,1545274700,841448618,877769121,902356109,913751090,945140962,850977568,694297132,456893050,1092777309,985940153,770666356,1663544222,1055919510,3570041390,2455699210,80265824,1847469489,1911664389,688665462,1108724468,388950968,909754,279402,175018,175518,187807,185048,186363,160113,119289,72353,274136,221474,150627,296333,174233,697486,491670,15270,404032,370187,114467,210273,74927
20252,D,발달상권,3120154,장승배기역,CS300002,편의점,528800099,87319,403271651,125528448,81969156,83956126,72063332,86313116,78969921,63637847,61890601,35181997,102235759,98029493,85705405,130993134,76654311,357141654,169225900,7880206,74931912,132302449,119108637,108980966,83163385,66083,21236,12929,13525,12581,13968,13080,11139,10097,5602,19248,16243,14016,20216,11994,57207,29828,2507,15530,22983,18394,16255,11368
20252,D,발달상권,3120156,"총신대입구역(이수, 총신대)",CS300002,편의점,1777128397,203123,1244573608,532554789,239995449,252413346,242268922,243506507,266389384,294558673,237996116,133305978,165829435,233898702,304784692,594843013,344466577,910501329,865448115,25809852,407253882,483480320,329854213,314119855,215431321,146753,56370,28810,29280,27936,30205,30522,30011,26359,18603,25821,27073,32378,61457,37791,120037,82916,5305,45578,52426,38965,36396,24284
20252,D,발달상권,3120157,신림역(신림),CS300002,편의점,5574068640,649449,3859779812,1714288828,742632656,780650286,767089985,735866462,833540423,909810314,804478514,647833695,574855875,592517919,830118955,1800441131,1128301065,2893493837,2669890883,57147698,1772455272,1995695180,771182246,595008100,371896224,451849,197600,86339,88815,88236,89356,99103,103515,94085,91505,89614,70054,87733,180462,130081,381883,266019,6302,205478,241767,84548,66775,43032
20252,D,발달상권,3120158,녹두거리(대학동),CS300002,편의점,1116855954,137663,774779821,342076133,150547541,156613348,160019444,151605495,155993993,170197913,171878220,82053925,111332196,168823775,180892267,369585417,204168374,585909129,530946825,26478001,383856919,317147171,141236026,177460951,70676886,98490,39173,19219,20213,19830,19845,19383,20134,19039,13011,23052,20582,19713,36125,25180,81028,56635,4126,49099,39556,15140,21179,8563
20252,D,발달상권,3120159,서울대입구역,CS300002,편의점,5795337034,592100,4048714358,1746622676,787075229,799823292,757390148,790887791,913537898,879322629,867300047,255828281,510160880,738223755,1021061212,2146775477,1123287429,2350396985,3420077292,102283458,2080162174,1737040256,715342353,787887091,347758947,424704,167396,82039,83043,84148,83561,91913,87675,79721,39256,95972,78004,87634,182149,109085,299972,289801,13194,204598,181680,77056,74424,38823
20252,D,발달상권,3120160,사당역(사당),CS300002,편의점,3115996125,449482,2176919222,939076903,396365627,397091921,421921367,427358172,534182135,516489411,422587492,263268839,386688191,327139716,457153433,1024782133,656963813,1771038336,1328298128,27164815,787269166,1039923936,508487291,467948767,268542491,318719,130763,58274,59361,62996,64460,73628,71925,58838,37951,73900,52273,65012,134027,86319,269367,178918,5587,114435,151444,71022,66068,39732
20252,D,발달상권,3120162,방배동카페골목,CS300002,편의점,524284696,80103,387533892,136750804,73510678,75734757,78607556,78353024,81327877,73296500,63454304,62753569,98323115,73475274,68711294,118018633,103002811,359373170,140584869,4895509,57083015,110040635,151196059,122247556,54495266,59662,20441,11014,11881,12413,12029,12325,10692,9749,6886,16194,12896,11823,18448,13856,55042,23037,1588,10691,17537,21444,17264,9555
20252,D,발달상권,3120164,내방역,CS300002,편의점,746010845,96935,563221491,182789354,110453891,114236352,113721310,108919641,115890297,97551160,85238194,37734922,113619374,137397335,132168979,210500980,114589255,405993041,310014556,8663027,102327405,192144926,178310728,135442021,99119491,75239,21696,15254,15017,14880,15185,14903,11885,9811,5297,18415,18320,16219,25078,13606,58768,36067,1959,15742,27029,22084,15832,12191
20252,D,발달상권,3120165,서래마을카페거리(서래마을),CS300002,편의점,857480622,141631,631640144,225840478,121928915,123273338,131984875,124536260,129916756,133231925,92608553,53635191,159465350,138638635,156924094,210496211,138321141,455737798,374658925,25766209,106761802,165359887,221408245,187928608,123171972,105107,36524,21332,21266,21509,20790,20210,21255,15269,6448,29012,25984,28677,32482,19028,71829,67122,8523,19726,24740,41436,27978,16545
20252,D,발달상권,3120166,방배역,CS300002,편의점,1738177694,264244,1335737335,402440359,267239268,249920924,290547275,265638425,262391443,216274031,186166328,86390979,250749305,329802154,299094792,510654723,261485741,1014491650,715920260,43645915,339129141,469232905,335238607,359446283,183719059,204245,59999,39869,39799,43972,39944,40661,32008,27991,12450,46886,52753,44183,70038,37934,159717,103816,9829,55175,69272,50901,49640,28715
20252,D,발달상권,3120167,고속터미널(고속터미널역),CS300002,편의점,385440940,84244,255511460,129929480,48685315,52873476,49094944,51705652,53152073,69509674,60419806,32201806,45596959,44022983,72208713,126298388,65112091,239439717,146001223,50694312,40810444,52243953,124962168,100144785,16585278,55175,29069,11279,10809,10327,11230,11530,14769,14300,5392,7089,8614,15861,32142,15146,48804,35440,16723,8057,7809,26068,22515,3072
20252,D,발달상권,3120169,서초역,CS300002,편의점,1931799780,316815,1669866190,261933590,328634423,300215216,372353155,334497894,334165502,148699666,113233924,47543793,513897637,582298565,272229464,374871703,140958618,996644277,433710664,7952934,179199046,407032223,354169788,311464526,170536421,264095,52720,51698,49979,56458,54647,51313,27741,24979,6753,103980,74284,49510,59880,22408,173229,98017,2695,44529,82608,61459,52329,27624
20252,D,발달상권,3120170,삼호가든사거리,CS300002,편의점,536597857,117049,411904818,124693039,77082866,75254457,89333769,82542681,87691045,73120469,51572570,7042922,54485087,62048913,113192371,199926612,99901952,281294697,247092130,35892234,32946150,76051209,212752755,130564262,40180217,89499,27550,17802,16733,19136,17086,18742,16397,11153,1522,10068,13543,25771,46983,19162,57855,58461,12761,7200,13810,47476,28553,6518
20252,D,발달상권,3120171,서초3동사거리,CS300002,편의점,3098034459,510021,2373072948,724961511,473250548,449065826,493307678,483855891,473593005,381085738,343875773,204161470,518743212,530480378,549291260,747310890,548047249,1932589915,1031102299,65812395,524235592,640814866,770735864,652611571,309481926,393888,116133,77050,76273,82935,81318,76312,60449,55684,26974,91770,94811,101795,118466,76205,315755,185383,19686,93002,104122,131856,106483,45986
20252,D,발달상권,3120172,교대입구교차로,CS300002,편의점,1578158434,206080,1183153197,395005237,228196538,228321873,245736763,236494948,244403075,224006173,170999064,156486271,255070592,228778171,220098141,409068885,308656374,932187670,505015283,7706030,190219521,426108646,392211474,279069655,141887630,159638,46442,31326,30734,33947,32247,31384,25735,20707,16856,40115,35139,30843,49718,33409,124704,66602,958,31801,56037,48087,35174,19245
20252,D,발달상권,3120173,교대역(법원.검찰청),CS300002,편의점,4562484637,777884,3739375084,823109553,743714522,711176690,768898276,772132377,743453219,462096065,361013488,236993419,1080804286,813746707,689373304,1108665136,632901785,2661062861,1247135315,37202787,530905199,997826640,853722629,910892452,577648467,636166,141718,127328,119958,132455,132282,124143,80199,61519,34552,205032,139417,116328,182663,99892,457388,255007,10819,119028,191709,142898,153464,94478
20252,D,발달상권,3120175,남부터미널역,CS300002,편의점,1772414801,281848,1310538167,461876634,246984046,253519592,253600050,272235374,284199105,240304659,221571975,95456880,308569453,284199989,291855686,530801222,261531571,913294610,791069567,18425960,362075766,488463745,298715459,350792105,185891141,206769,75079,40036,38967,39763,41264,46739,40248,34831,13640,65018,46978,46279,76518,33415,156301,118594,3670,62186,76581,42932,55015,34515
20252,D,발달상권,3120178,신사역,CS300002,편의점,2997730864,469018,2330991349,666739515,464179786,441034933,476126145,465397584,484252901,398476758,268262757,294654147,631898519,530863497,447095538,698873821,394345342,1670263313,1095862185,29997919,499311713,933203574,597184921,468335807,238091561,369756,99262,73982,72744,75921,74791,72318,59594,39668,38093,116211,90651,71375,99945,52743,258402,193339,7839,95530,154251,91263,69457,33402
20252,D,발달상권,3120179,양재역,CS300002,편의점,1781957401,317164,1454796097,327161304,287702751,263297603,297053294,308708438,298034011,183991348,143169956,67135604,478735060,292672101,276645049,429093206,237676381,1066769103,537375663,17551369,235181752,495144693,422110078,286280380,147876486,259797,57367,51205,48489,55115,53458,51530,32205,25162,9996,93387,55081,49051,72016,37633,184097,112617,5415,51862,96322,68146,48980,25989
20252,D,발달상권,3120181,교육개발원입구사거리,CS300002,편의점,854742100,119444,704260306,150481794,138654700,128105195,150471188,146127210,140902013,76782807,73698987,45551823,169821717,182277309,145916995,201948115,109226141,529080856,259696320,2018289,73825492,313435956,191537942,142114467,65845028,98108,21336,18930,18389,21164,20749,18876,10304,11032,4896,27935,28495,21291,25225,11602,72985,41394,504,14121,47619,25224,19094,7818
20252,D,발달상권,3120182,"양재시민의숲역(양재동꽃시장, aT센터)",CS300002,편의점,409049324,68493,326613881,82435443,62447344,62597630,64506203,64337533,72725171,44368187,38067256,26084575,116987353,58870496,57434184,96366926,53305790,272538375,121588624,4498053,59326405,110010605,88843915,81200470,50247553,55131,13362,10554,10763,11210,11030,11574,7001,6361,3250,20653,10743,9785,15668,8394,45996,20826,955,11244,18746,14612,12625,8639
20252,D,발달상권,3120184,포이사거리(삼호물산),CS300002,편의점,2706900459,365420,2112472430,594428029,406592965,413728716,428092603,430374655,433683491,329811402,264616627,281404035,456969809,382182145,359550057,714429290,512365123,1823848539,596803605,10942535,285312107,701431013,575287388,528217863,319461237,282616,82804,54203,55061,56953,59333,57066,44697,38107,37364,67119,59409,50733,88443,62352,251563,87401,3518,50205,103779,72622,67439,41402
20252,D,발달상권,3120185,논현역,CS300002,편의점,2145771423,333315,1691418840,454352583,340050950,324040731,340365150,345174792,341787217,254793588,199558995,197173233,407820140,374587300,314445894,506577244,345167612,1338097921,710159063,16289584,344204733,775716342,435138890,299433516,177473924,267014,66301,52263,51936,55127,55300,52388,36402,29899,25235,73521,63909,51180,74241,45229,203841,120647,4701,66833,123468,63733,41930,23823
20252,D,발달상권,3120186,가로수길,CS300002,편의점,3313519126,286637,2436945000,876574126,445141150,485627934,497062224,503552946,505560746,489725493,386848633,109035207,260614645,569630407,743414525,1119854601,510969741,1151087778,2014198306,56484240,969490572,1016125266,488807626,428430613,205947765,216910,69727,42130,42206,43403,43898,45273,39513,30214,15273,43029,54956,55160,80348,37871,126120,147774,9061,84276,88021,43968,34126,14442
20252,D,발달상권,3120187,신논현역,CS300002,편의점,5384071885,830504,4070282388,1313789497,767000843,751563632,821671092,833436655,896610166,764816586,548972911,671181231,836674848,768600475,777744243,1386265685,943605403,3179743078,1922289440,36955037,1104443956,1837296662,1086235234,705023123,332078502,630869,199635,122311,118036,127480,129118,133924,113631,86004,89323,144463,132484,128160,207288,128786,492721,312266,8307,199943,287256,149024,108663,51791
20252,D,발달상권,3120188,압구정역,CS300002,편의점,1877075147,347616,1421976556,455098591,286043468,271073946,290635028,280133577,294090537,260179632,194918959,97101554,370898826,322878158,321673624,490688211,273834774,1064185638,712310288,60969464,224255047,453865494,461539213,402486018,173380691,265480,82136,52202,51830,54225,52602,54621,45444,36692,12208,75161,64159,65769,90340,39979,191616,148407,19993,50380,83513,86583,72194,27362
20252,D,발달상권,3120189,강남역,CS300002,편의점,17429191384,2611336,13400106626,4029084758,2611210278,2521185008,2718931350,2679648778,2869131212,2355006920,1674077838,1017902852,2703856364,3250393667,2974952931,4986860102,2495225468,8722277841,8060606283,267347134,4742336595,5561005120,2924964172,2325646331,961584765,2042617,568719,396603,388719,419111,414903,423281,331989,236730,143168,537154,523873,428565,663457,315119,1420284,1140766,56410,764046,836781,407566,358520,137738
20252,D,발달상권,3120190,강남을지병원,CS300002,편의점,2891329915,424641,2330624305,560705610,468039561,447799064,489996311,470708786,454080583,303225220,257480390,288550509,559508231,567363868,417437900,641706736,416762671,1700228625,960900079,15356808,413152610,915218566,665660460,450265769,201474491,347264,77377,68921,66889,74140,70980,66334,41865,35512,35402,99033,94795,62591,83793,49027,246122,159745,3162,80207,146887,86889,57594,31131
20252,D,발달상권,3120191,학동역,CS300002,편의점,2607276968,348246,2104759486,502517482,409534387,405988310,448619419,417430348,423187022,265952321,236565161,215377290,518424182,501490120,409909615,616200053,345875708,1448550631,1005020826,14704075,474649277,860275670,553940158,376313297,173688979,287957,60289,57158,56388,61834,57362,55215,32616,27673,22598,90445,74986,53339,69821,37057,204853,130255,2786,71589,122190,67934,48655,21953
20252,D,발달상권,3120192,뱅뱅사거리,CS300002,편의점,6053944570,835955,4762993338,1290951232,949193838,917292479,992491036,940406794,963609191,688122515,602828717,416477528,998020385,1103294194,946222498,1566428921,1023501044,3386161652,2386259597,55303511,914643906,2071580988,1301824027,967933094,461135714,678101,157854,135791,131433,143053,136300,131524,84017,73837,49230,179140,166975,127490,191222,121898,496457,310134,14127,139952,298887,166678,128070,58872
20252,D,발달상권,3120193,도산공원교차로,CS300002,편의점,606349277,90739,501556755,104792522,91684172,103627531,108083853,105148402,93012797,62616060,42176462,24897587,148853290,128358782,111285756,129228158,63725704,359058417,180747031,1751734,66533928,178127393,131191496,81120580,81080316,75570,15169,14375,14805,16290,15769,14331,8812,6357,3558,24687,20518,17772,16573,7631,54240,30411,436,13257,29706,17272,12441,11539
20252,D,발달상권,3120194,언주역(차병원),CS300002,편의점,2783820217,348377,2189442121,594378096,435111428,425477992,444732761,446626725,437493215,327785339,266592757,272623076,439382270,484177567,424354262,747008182,416274860,1398511306,1221960237,13117356,464994378,963843672,570295437,379409885,228810816,282714,65663,56080,55020,59223,57914,54477,35492,30171,26821,72540,71245,53982,80021,43768,192997,142316,2236,69817,129984,66997,42447,23831
20252,D,발달상권,3120195,성수대교남단,CS300002,편의점,359742809,57141,275836498,83906311,47049467,52305597,59256370,59467336,57757728,49485678,34420633,0,82423174,82678207,70279244,91855048,32507136,192406249,128016570,4069377,61033715,88697806,79011715,64213944,23396264,43471,13670,7712,8107,9684,9005,8963,8066,5604,0,13084,14759,12255,12690,4353,31801,21287,898,12160,15112,12133,8310,4475
20252,D,발달상권,3120196,서울세관,CS300002,편의점,754125326,101322,612387328,141737998,118870432,118997179,130046501,129164676,115308540,79777556,61960442,81895788,150165996,129355992,104482128,184858101,103367321,451035952,247061233,4118015,96787666,236023139,171366006,116827112,72975246,83704,17618,15653,16187,18019,17853,15992,10046,7572,9230,24193,21656,13930,21302,11011,61020,36104,475,17575,35874,21110,15367,6722
20252,D,발달상권,3120197,역삼역,CS300002,편의점,9893910444,1431834,8357501780,1536408664,1632198314,1554349338,1780055217,1757452595,1633446316,863030632,673378032,759068006,2029405668,1998942263,1603059721,2328415667,1175019119,5802780223,3399827005,25424147,1702993351,3445790559,2098784152,1331710669,597904346,1226622,205212,241168,231875,262833,255483,235263,111675,93537,91933,362339,302286,225465,300815,148996,912642,464903,5555,267970,533096,294094,188812,88013
20252,D,발달상권,3120198,구역삼세무서,CS300002,편의점,1085853156,169061,864215747,221637409,180442639,164525127,173919586,175278475,170049920,109688229,111949180,122788634,194079351,196211401,161555843,256667079,154550848,666901929,397142654,2705942,172606246,359847243,267528346,186314617,75042189,137852,31209,27376,27504,28414,28127,26431,15205,16004,15187,35512,34845,27320,35976,20221,104519,62341,641,32536,55357,41129,25736,11462
20252,D,발달상권,3120199,경복아파트교차로,CS300002,편의점,3186838389,473106,2486622529,700215860,529339888,454972026,527134211,474728361,500448043,373401724,326814136,287304656,595886831,662282419,507568308,694558438,439237737,2113847906,992153782,5189791,469424932,1090563393,895439569,466803817,178580188,384178,88928,79940,72293,81461,78093,72391,46286,42642,33438,99764,104978,76181,101982,56763,330253,135286,1199,76243,162157,135121,64984,25836
20252,D,발달상권,3120200,학동사거리,CS300002,편의점,2066928664,232212,1572809314,494119350,282823867,292931121,325915719,317713620,353424987,287835205,206284145,173574872,331394800,409551876,370707506,500371158,281328452,1054619974,725158205,9610068,389742819,536604644,405729367,262852401,175238880,179772,52440,32529,34354,38361,37280,37248,30431,22009,18457,51633,48310,37468,49386,26958,127632,87459,1540,51245,67649,44440,30763,19453
