기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20253,11680565,청담동,CS300002,편의점,8626630771,1112099,6578852354,2047778417,1193329881,1393234409,1271991357,1318762472,1401534235,1162472980,885305437,640428257,1580328529,1608167345,1442061263,2150499245,1205146132,4764758814,3080567906,64158022,1255161699,2103096726,1932945876,1528690559,961273845,860017,252082,155987,184964,168794,172555,177717,142541,109541,71579,246839,230177,191792,238604,133108,630617,425847,15387,202281,304428,234115,184641,115604
20253,11680580,삼성1동,CS300002,편의점,10367806567,1052763,7845409956,2522396611,1474861155,1631955213,1516242437,1626729844,1595621307,1356801161,1165595450,243212242,1300955675,2309112158,2293512840,3294708401,926305251,4478846678,4963580455,114928801,1819424765,2768574647,2128018834,1706794750,904685333,848296,204467,164457,180932,167415,171626,163866,112148,92319,28302,214857,251791,202814,264211,90788,574978,417414,10862,192506,330419,217409,158913,82275
20253,11680590,삼성2동,CS300002,편의점,7371554404,1062878,5872752653,1498801751,1138958730,1260843955,1142685737,1174081297,1156182934,825410276,673391475,566226960,1342877835,1388210151,1054775494,1909855409,1109608555,4097514771,2752421190,72831044,1042033036,2168093724,1721321426,1300646889,545009852,875670,187208,170274,191772,170088,175245,168291,102429,84779,68939,242170,220931,156094,238242,136502,621008,396763,17528,170624,330927,243883,175329,79473
20253,11680600,대치1동,CS300002,편의점,4278117626,610244,2844825829,1433291797,554188008,603281994,512137923,566675616,608542288,761362683,671929114,83973234,410716785,766290626,784697589,1499344798,733094594,1759218045,2507763901,364833452,496572086,451028828,1419139799,1223237264,312170518,420644,189600,83431,91584,76781,83958,84890,103663,85937,14935,86385,107074,106353,206315,89182,274743,334064,80413,68462,56792,195398,173871,33872
20253,11680610,대치2동,CS300002,편의점,6182800211,1163712,4660405046,1522395165,899950083,989245712,893333357,947582612,930293282,783240936,739154229,307789336,1311532879,1102319974,990441157,1536351103,934365762,4030635339,1918672567,184859793,679980049,1301437217,1865310045,1381696325,536024478,869152,294560,170162,186027,166455,172688,173820,153126,141434,47425,251207,216614,190242,296792,161432,716063,426148,62671,144684,240978,350024,253449,90403
20253,11680630,대치4동,CS300002,편의점,16461119135,2577760,12006886888,4454232247,2305683126,2569022695,2298299190,2454944062,2378937815,2382019870,2072212377,715495264,2187798088,2968194706,2900781718,5088268953,2600580406,8029222977,8023617043,874300182,2340293005,3265938307,4498546905,3993149878,1080611734,1880978,696782,365024,399365,362471,377258,376860,378850,317932,100260,443428,482608,418006,793162,340296,1350644,1198363,239537,337060,451561,713035,673014,134808
20253,11680640,역삼1동,CS300002,편의점,31364117463,4529795,25292962961,6071154502,4803275678,5384898420,5023867616,5100579266,4980341981,3483064087,2588090415,2167835597,5622133640,6024486104,5205667670,8182830844,4161163608,16791027798,13061242314,360336192,6892797460,10145346424,6099138756,4452313752,1902337529,3707956,821839,722234,803198,735324,743070,704130,468620,353219,264873,1025318,938812,730915,1060904,508973,2603792,1808199,74350,1094788,1495131,840622,633185,273911
20253,11680650,역삼2동,CS300002,편의점,7841295704,1293089,6474913579,1366382125,1281946705,1382545935,1267629592,1313955091,1228836256,737586535,628795590,691722728,1824766603,1526473305,1149332552,1660177696,988822820,4932170959,2569582153,39527649,1158327580,2464811308,2088215134,1168579959,582291486,1105122,187967,219563,240786,218109,225197,201467,101286,86681,79727,359093,288738,205071,237216,123244,817258,442422,9302,233444,444497,307978,179877,84579
20253,11680655,도곡1동,CS300002,편의점,4867982590,816300,3795082514,1072900076,728275678,814331195,754042888,745944460,752488293,578220782,494679294,211350283,1110480390,912512596,865353590,1209370671,558915060,2849226062,1914688409,45350928,521281913,1220119002,1265510643,954186684,757465301,652110,164190,129475,141530,127979,127093,126033,89330,74860,30891,215678,167188,141959,179589,80995,467985,338167,13121,110161,220989,193833,152232,115822
20253,11680656,도곡2동,CS300002,편의점,2550914055,335229,1949425007,601489048,379470092,415938534,377183338,389545491,387287552,321695297,279793751,57875721,409971239,568409854,513739402,691751434,309166405,1344700718,1089234629,24341912,272693990,507658715,622300187,569500078,437440463,268721,66508,52698,58142,53281,53994,50606,36907,29601,8876,73771,81461,63880,74954,32287,193166,131525,3997,41647,86364,84127,65286,43270
20253,11680670,개포2동,CS300002,편의점,1011858436,124981,707729005,304129431,133259816,151287510,134050827,147188785,141942067,158437179,145692252,61117420,135639120,152138006,168339947,315796937,178827006,573912738,434069361,22111084,116385874,197920983,270585353,241603041,159375763,89852,35129,17292,18816,17226,18464,18054,18146,16983,7645,19972,17871,20999,36243,22251,76348,48220,4489,16466,23590,31898,29966,18160
20253,11680690,개포4동,CS300002,편의점,1742172253,257440,1301852527,440319726,251926192,292275731,247729061,241477299,268444244,226732197,213587529,103044805,289253312,280077976,273917393,489406140,306472627,1149787611,477607625,25482532,155498447,384454775,374653154,446530489,240775836,195674,61766,37785,43573,37884,38314,38118,31729,30037,14225,47706,43383,42888,70369,38869,172624,71696,6198,27082,58583,53822,67071,31566
20253,11680700,세곡동,CS300002,편의점,2962327724,388199,2089507922,872819802,435795629,435330279,382550731,393751529,442079754,466678551,406141251,270599645,376173527,311644593,360090591,989804783,654014585,1679788550,1199390172,4472030,440882617,922689056,731823314,439275058,340036643,276431,111768,55176,59538,50858,54424,56435,55891,55877,32902,55189,46422,45120,128034,80532,207976,175360,713,73087,131695,80495,46848,50499
20253,11680720,일원본동,CS300002,편의점,6982828107,1341405,5739967910,1242860197,1156458705,1255706865,1138837015,1151466756,1037498569,634235265,608624932,205202843,1943681127,1630234427,1476357908,1330637438,396714364,3380637270,3602190837,10290509,564685774,1587692359,1814880819,1500410911,1504867735,1142060,199345,231281,251894,226250,226713,205922,104234,95111,37451,433636,335636,260414,208688,65580,662104,679301,2403,148111,331420,329788,271232,258451
20253,11680730,일원1동,CS300002,편의점,1198672674,176720,881472166,317200508,158414556,193711665,176776778,163000369,189568798,166220401,150980107,154277639,189245897,126105353,142912915,331227340,254903530,829245311,369427363,11371027,176562962,324907407,308938847,235609370,141283061,130330,46390,24822,28262,26249,24198,26799,23483,22907,21550,29743,20566,22960,46973,34928,120120,56600,1871,31420,48696,43045,35036,16652
20253,11680740,일원2동,CS300002,편의점,1492431404,220879,1090861293,401570111,206209763,236086470,202950422,232895326,212719312,208512588,193057523,96007783,307801567,234997247,201429062,392985048,259210697,1070138346,417811475,11516793,108681004,416435717,450620904,264246246,236449158,164256,56623,31473,35285,30861,34113,32524,28615,28008,14427,48011,33549,31244,55393,38255,150833,69593,3398,21743,63600,64052,38785,28848
20253,11680750,수서동,CS300002,편의점,9268815295,1953501,7006214089,2262601206,1297796099,1431912328,1385980064,1449304659,1441220939,1253369253,1009231953,301184934,2458574791,1694997609,1525067468,2405329721,883660772,5047964232,4016579942,83220762,1332442891,2565066651,2346779347,1655364684,1081669838,1448174,505327,263988,298259,280579,296164,309184,274239,231088,58821,599883,346801,316711,464005,167280,1086381,838117,20790,308616,556416,468300,336115,234263
20253,11710510,풍납1동,CS300002,편의점,92972187,11959,65531716,27440471,12774235,12057641,12933598,12400786,15365456,12643037,14797434,11630456,17195872,9290604,10710226,26289995,17855034,67007771,25964416,1180321,8131928,28182572,20495636,18499877,16481853,8369,3590,1610,1622,1749,1708,1680,1714,1876,1581,2511,1166,1432,3231,2038,8375,3584,196,1795,3277,2032,2668,1991
20253,11710520,풍납2동,CS300002,편의점,1420064247,203453,1016731264,403332983,189611711,216064258,199468165,201613455,209973675,198635756,204697227,158610557,232977558,191396610,183752003,384134039,269193480,1026040821,379598049,13542389,172381146,327013880,341079040,293348634,258273782,147528,55925,28690,30667,28409,29995,29767,27911,28014,21105,35794,28868,25863,53570,38253,140201,62155,3422,29896,49106,46471,38081,35379
20253,11710531,거여1동,CS300002,편의점,639959222,96274,440626215,199333007,86216651,89309115,82359764,88066382,94674303,99153950,100179057,66222359,101801269,76311465,84635086,176710342,134278701,434799313,205159909,4523183,74447525,169513500,138145406,172689856,80639752,67978,28296,13144,14009,12660,13912,14253,14009,14287,8914,15540,12808,13730,25905,19377,62986,33288,1196,12148,25222,18885,25518,13305
20253,11710532,거여2동,CS300002,편의점,1135437264,162139,811592758,323844506,155941342,166102724,155516278,160946152,173086262,168599082,155245424,138515550,190262061,129317492,135091375,316025629,226225157,801380200,334057064,9382484,131817522,311480373,234291976,266844721,181620188,115794,46345,22410,24327,22233,23018,23806,24225,22120,18475,28465,19186,20336,44815,30862,114804,47335,2063,23077,42338,32925,34424,27312
20253,11710540,마천1동,CS300002,편의점,381891799,59289,277162936,104728863,52591320,56204634,49814917,55010692,63541373,49330473,55398390,34877631,74551180,41811904,47475785,105307266,77868033,263830553,118061246,4507196,45556067,117292350,78550503,72913741,63071942,42933,16356,8045,9233,8119,8349,9187,8046,8310,4460,14239,7684,7109,15132,10665,39764,19525,1052,8981,18808,11532,10022,8894
20253,11710550,마천2동,CS300002,편의점,1163940972,156227,835737887,328203085,160791917,173316944,161928428,161333079,178367519,164192633,164010452,155627908,193091250,125192730,143993977,326854046,219181061,821306961,342634011,10696579,129044736,257923272,258462071,295513227,212301087,112389,43838,22494,23521,21656,21859,22859,22048,21790,18531,28516,18972,20677,40962,28569,109042,47185,2237,22837,36566,29240,37345,28002
20253,11710561,방이1동,CS300002,편의점,1366726562,235116,970623475,396103087,181114113,202462604,200781948,188605969,197658841,202280176,193822911,96318399,254048991,180647244,211720593,376271474,247719861,877517593,474096167,51197521,138392157,306313516,368555520,309111669,178043376,170760,64356,31562,36558,34266,33835,34539,32710,31646,14541,46655,34276,37949,65869,35826,145604,88345,14697,28126,48224,65144,51969,25792
20253,11710562,방이2동,CS300002,편의점,8086354590,1113671,5728940218,2357414372,1083409588,1140824198,1082441581,1147928507,1274336344,1253779642,1103634730,1025183773,955105169,928939785,994727744,2293630325,1888767794,4665113496,3319097702,69231827,1930327546,2923933575,1546299579,952715751,561702919,798580,315091,151219,162780,152761,160356,171464,166363,148728,131685,157873,143959,139573,297492,243089,657757,444250,11910,279784,410894,199777,127018,72626
20253,11710566,오륜동,CS300002,편의점,1366185884,296969,738324300,627861584,120731258,131113527,120362206,138085806,228031503,301108102,326753482,1913714,208627660,263303545,372249134,386744931,133346900,576469002,789716882,38784777,320400416,384610629,311920906,178183928,132285228,158312,138657,26446,28253,25789,28164,49660,67422,71235,346,45691,54053,81983,85540,29356,119976,176993,9755,75140,83671,60649,38639,29115
20253,11710570,오금동,CS300002,편의점,1866516017,278613,1343274484,523241533,274031821,266235591,253398361,252913154,296695557,252276681,270964852,187638407,346088390,254855707,282965342,474379781,320588390,1281844145,568823599,26800085,203849336,479213029,363794715,510134770,266875808,203886,74727,41815,41834,39116,38723,42398,36842,37885,24759,53056,39891,41782,71586,47539,187904,89717,8543,40198,74084,54225,64145,36425
20253,11710580,송파1동,CS300002,편의점,3090534359,466622,2207066417,883467942,412832972,451900664,428213418,420384041,493735322,468834248,414633694,347867884,452917410,378293476,423093865,837418289,650943435,1943900039,1076582866,20248138,504792993,1091557675,573073136,530759378,300051581,333951,132671,63332,70379,65225,65334,69681,70630,62041,45440,77373,63226,64652,124640,91291,284209,178560,5140,94403,166997,78316,72657,45255
20253,11710590,송파2동,CS300002,편의점,1381898548,209778,963515151,418383397,181563288,194389996,194824601,186121715,206615551,200828933,217554464,149400875,179187878,145611831,194259017,388332827,325106120,856661372,522905001,21233363,181706102,430859092,350339048,252292882,143135885,149175,60603,28779,30939,29548,29477,30432,29840,30763,20037,29765,26311,31660,57083,44922,125840,83679,6278,31805,62589,54005,33789,21052
20253,11710600,석촌동,CS300002,편의점,3032561184,386727,2154279516,878281668,404776527,469348337,401248039,440505385,438401228,447456263,430825405,245676837,398030520,389124641,453998476,935959070,609771640,1779770741,1235633104,23236597,490144291,1026279645,639543911,499279985,336919418,276092,110635,52408,59420,53181,55005,56078,56112,54523,33146,65818,52161,54892,105959,74751,243105,142280,5455,69132,125273,78436,65084,42006
20253,11710610,삼전동,CS300002,편의점,3257491066,478295,2328843987,928647079,458956251,488851906,459352043,450059151,471624636,475462611,453184468,389839992,469608679,373735379,429994153,889483235,704829628,2169987294,1080860800,42622268,438831564,1141031087,821051675,525229468,282082031,347441,130854,67039,74526,67635,68402,69839,66719,64135,49485,76285,58486,68171,130360,95508,304736,172976,13152,76112,157702,110642,79954,40151
20253,11710620,가락본동,CS300002,편의점,5482248003,697967,4181121826,1301126177,806055001,899011196,828877699,802455793,844722137,718359545,582766632,608402518,896210119,875799377,795235359,1488290746,818309884,3466233161,1986809920,40246602,718254888,1522870768,1364553372,1102795792,704321659,541136,156831,104229,116597,105432,105825,109053,85412,71419,79692,147079,117162,96695,160108,97231,471713,223907,5556,98282,205362,156743,138004,91674
20253,11710631,가락1동,CS300002,편의점,1017289279,157015,765294761,251994518,134233202,148859519,146962772,149993873,185245395,134609385,117385133,154015821,145539289,88079739,106033671,354828783,168791976,839438109,156918369,2025206,86950757,251691814,295726081,279052875,80909745,120715,36300,21844,24216,23268,23215,28172,20313,15987,20155,28174,14562,17411,51336,25377,127627,28017,691,17150,39144,39769,41669,17221
20253,11710632,가락2동,CS300002,편의점,2054212849,307069,1456868471,597344378,291157811,302939891,271456285,289103089,302211395,301757449,295586929,228878045,336148383,290438047,253257510,552907328,392583536,1385407527,664915787,28370849,255957473,560878538,541871649,407062730,256182075,221567,85502,43185,46592,41959,43650,46181,43119,42383,31038,53312,46059,40151,80262,56247,196528,110100,7758,47226,86081,69900,58319,37344
20253,11710641,문정1동,CS300002,편의점,3488380855,496679,2548660302,939720553,494732726,568320831,450642648,518174286,516789811,485682484,454038069,307970338,606585548,452019378,428173312,992928802,700703477,2456421923,1010391516,43599790,550960999,1249938020,677512956,598193292,346608384,357935,138744,69667,77950,67213,71292,71813,70610,68134,43715,94232,64449,61578,138987,93718,342106,153331,12961,96321,176359,83773,79529,46497
20253,11710642,문정2동,CS300002,편의점,8764332533,1221099,7105856172,1658476361,1376006136,1509333656,1384815933,1415234011,1420466436,903363054,755113307,310234902,1769570062,1997331498,1635198027,2256220948,795777096,5178882918,3139662457,60237277,1289751209,2831902256,2164210185,1366288846,606155601,1023108,197991,200956,220108,201361,204182,196501,109851,88140,45890,314755,275932,204061,267726,112735,778944,408247,9695,208389,434000,279925,173753,81422
20253,11710646,장지동,CS300002,편의점,1335468928,190767,940847036,394621892,175753601,204774843,176019088,180111351,204188153,210715155,183906737,149141094,217843621,158837137,175186982,374017707,260442387,881693710,428580091,14725212,137126430,380019498,340162133,269573136,168667394,136520,54247,26292,29964,25614,26643,28007,28271,25976,19018,34619,24379,26476,50980,35295,122834,66141,3628,23053,57306,43807,35905,25278
20253,11710647,위례동,CS300002,편의점,356303932,55179,250917734,105386198,43799556,49454183,49557202,49163776,58943017,54682637,50703561,14877962,44496500,56941095,59857849,113994160,66136366,207753313,126227449,10677374,32657531,83974092,114089950,56749234,35832582,39533,15646,7055,8121,7847,8105,8405,7935,7711,2156,6374,8698,10810,17281,9860,30084,23071,2606,6580,12059,17667,9243,5001
20253,11710650,잠실본동,CS300002,편의점,7636180603,1071555,5364220441,2271960162,986725197,1122747892,1024859506,1078698418,1151189428,1204980157,1066980005,850398253,934193776,942008350,1129071386,2192266083,1588242755,4572556925,2807872378,96785971,1323375366,2220532673,1801639858,1238317212,699778219,763915,307640,142534,161687,144636,155412,159646,161739,145901,108678,149611,146878,164323,297705,204360,646508,405773,21169,217915,319909,226539,170530,96219
20253,11710670,잠실2동,CS300002,편의점,644198927,123165,463038684,181160243,86089734,96051569,85384418,96048672,99464291,98940772,82219471,62606204,103229096,71873981,86865410,162987607,156636629,431760799,212438128,16743918,81801463,121693646,210509130,154691347,58759423,89889,33276,16775,19556,17020,18036,18502,18303,14973,9923,21666,15529,18853,30318,26876,74529,48636,5281,19303,23020,39274,26321,9966
20253,11710680,잠실3동,CS300002,편의점,2186596641,355427,1495625014,690971627,270419009,309649903,285395178,303935803,326225121,369260017,321711610,60135521,341108146,361968301,451356333,676530618,295497722,1052342255,1134254386,46657069,491800266,557642456,549000395,367091123,174405332,244098,111329,44654,50991,45913,48976,53564,60612,50717,8150,73068,60424,70605,94986,48194,179363,176064,10851,91007,90283,83067,53818,26401
20253,11710690,잠실4동,CS300002,편의점,1662572455,266022,1161351541,501220914,222310629,240427962,219724840,239352118,239535992,250323719,250897195,110201105,277009147,226159306,233065098,470654027,345483772,1071853029,590719426,31122670,172495765,331226419,519243978,399414423,209069200,189035,76987,36094,39229,36506,38326,38880,38929,38058,16059,49050,37645,41256,69764,52248,161817,104205,9320,34749,55396,80630,54410,31517
20253,11710710,잠실6동,CS300002,편의점,5242889315,682325,3530752013,1712137302,656139038,739164024,678296828,712946431,744205692,919937645,792199657,101040355,470203793,982510847,1340039611,1830625157,518469552,2388907778,2849199792,86406228,1504349924,1538888255,1026851465,756279537,325332161,469977,212348,89917,98452,91757,92755,97096,111988,100360,16458,89589,141429,167539,206066,61244,353108,328775,13552,195128,211824,132411,88005,40963
20253,11740515,강일동,CS300002,편의점,788423881,144786,676857653,111566228,139548904,146891819,132796754,136287936,121332240,60270104,51296124,26070216,251201825,144406780,144251153,154429706,68064201,607672009,180751872,3047234,78926480,259461174,242739218,161077262,43172513,128004,16782,25765,27707,25431,26082,23019,8947,7835,3442,50700,27738,26503,26185,10218,109032,35754,926,17919,51156,44137,24013,6635
20253,11740520,상일동,CS300002,편의점,940115960,135635,717926297,222189663,144559534,150639714,136983935,139457257,146285857,112528982,109660681,51345793,190277595,165118282,174061349,250846484,108466457,614970754,325145206,5286045,82900909,185528203,201375752,244805637,220219414,106016,29619,20694,22984,21473,20590,20275,15405,14214,7380,31494,25564,23868,32169,15160,85308,50327,1682,16149,28345,29081,30259,30119
20253,11740530,명일1동,CS300002,편의점,2599082610,416534,1743872657,855209953,322090539,354293693,345889719,350482171,371116535,402165138,453044815,267209158,421144248,311076230,366815661,734211776,498625537,1685313525,913769085,30646440,308290576,612443757,703794604,567008020,376899213,271547,144987,49944,55846,54283,54821,56653,63962,81025,38305,69962,52860,63518,117342,74547,258683,157851,8399,62496,98858,105260,86357,55164
20253,11740540,명일2동,CS300002,편의점,1608455659,242704,1139758010,468697649,226683038,233991060,224810241,221511115,232762556,248456606,220241043,66764689,167718856,256607385,311125821,548032491,258206417,837066078,771389581,75942740,214827620,309492001,488280185,356748420,163164693,172569,70135,33016,37825,33509,34515,33704,38267,31868,10312,29863,37523,47554,80660,36792,134798,107906,21582,29731,43031,75364,52214,20782
20253,11740550,고덕1동,CS300002,편의점,1152915325,167742,824929815,327985510,165055083,171017559,165694360,146496577,176666236,164591168,163394342,121297189,223888211,139668593,155092830,292599525,220368977,800161478,352753847,13553903,100909116,273455807,302934887,296823027,165238585,121988,45754,24344,26229,23142,22839,25434,23199,22555,13398,35679,21384,25209,41221,30851,111439,56303,4090,17323,39353,43212,40719,23045
20253,11740560,고덕2동,CS300002,편의점,1603700749,155915,1111814857,491885892,211755481,227972526,206773178,233102671,232211001,253761270,238124622,94467656,168594162,228170000,289299248,539900883,283268800,828486410,775214339,22710735,219103957,373637482,444151911,330892207,213204457,109271,46644,20861,23137,20937,22124,22212,23492,23152,13782,22785,19815,24237,45335,29961,96603,59312,3042,22060,39994,38375,32150,20294
20253,11740570,암사1동,CS300002,편의점,2299393893,253717,1614412371,684981522,319730377,343621194,307366950,318928720,324765130,352494512,332487010,202097771,271118798,285186215,338169576,796959801,405861732,1298270659,999178684,15669399,361044424,630098288,501362710,483840208,305434315,179073,74644,34861,37844,34507,35740,36121,38520,36124,25085,39966,31321,35365,76505,45475,156799,96768,2149,40472,72711,52852,50158,35225
20253,11740580,암사2동,CS300002,편의점,913486625,142577,683330213,230156412,137486773,145040574,119393804,140916369,140492693,135257539,94898873,89383931,180689415,118224725,134914966,233166738,157106850,616132949,288502100,5996269,125068643,271873382,173353147,195579577,132764031,106253,36324,20594,22334,19161,21862,22302,20014,16310,13610,26684,19723,19301,37143,26116,93385,48882,1722,24492,44993,23742,27009,20309
20253,11740590,암사3동,CS300002,편의점,111239974,17780,75909827,35330147,14668546,15261081,13929356,15844789,16206055,17954929,17375218,8797997,18972523,14245153,16876041,34367848,17980412,77257156,33982818,1696946,14295486,23971559,19462946,37871658,13941379,12574,5206,2548,2682,2331,2498,2515,2557,2649,1316,3373,2223,2648,5263,2957,11933,5847,510,2510,3912,2871,5649,2328
20253,11740600,천호1동,CS300002,편의점,1657550011,219566,1147384950,510165061,225746645,231106677,220782970,223421773,246326885,261574930,248590131,187853386,270450450,176279785,199439220,487758686,335768484,1098607368,556988416,11839879,205088756,440829492,437510286,342057833,218269539,154393,65173,30510,31959,29620,30491,31813,33051,32122,24158,37258,26100,28852,60431,42767,143862,75517,2791,31735,60225,51387,43440,29803
20253,11740610,천호2동,CS300002,편의점,4244227954,567783,2960970506,1283257448,577156161,623167847,564784302,574774874,621087322,687122866,596134582,439208291,597497769,549515448,585266433,1262320007,810420006,2439225074,1725234149,46051506,716836918,1266471086,832187769,772191573,530720371,398732,169051,77108,84769,75954,78563,82338,88507,80544,53126,99532,79531,78403,156715,100476,345800,216042,7831,106682,178715,100226,93417,74970
20253,11740620,천호3동,CS300002,편의점,2759253152,398952,1963885974,795367178,364249601,417292369,384079062,391365256,406899686,427931375,367435803,423555152,440685605,296445159,321153820,686230849,591182567,1778512914,927005501,20185109,563018331,855264170,496772938,477799236,292478633,284490,114462,55749,59074,54195,55975,59497,61947,52515,53699,63858,51226,49863,99196,81110,252936,141424,4527,92288,128061,64890,65169,39426
20253,11740640,성내1동,CS300002,편의점,1783627750,216046,1337799423,445828327,273420507,276766378,256680731,262657394,268274413,235718411,210109916,78786672,280386233,300504867,304793502,559657750,259498726,967078632,714917978,16502182,231811399,462832842,401866994,342826619,226156573,162494,53552,31879,35281,31186,32021,32127,27721,25831,12075,41134,34509,34185,61557,32586,129866,83396,2830,33270,62492,49607,40084,24978
20253,11740650,성내2동,CS300002,편의점,5817784216,809043,4180491674,1637292542,809480028,870858572,786250355,821138059,892764660,876476820,760815722,496240826,694798263,755164052,875161337,1896887393,1099532345,3291576627,2367456775,60872582,1185359544,1809057832,1104984106,811302361,687456972,581666,227377,111847,120001,111149,115575,123094,120953,106424,74934,119872,112049,114388,239174,148626,494610,299756,11672,174349,261410,146073,105885,94979
20253,11740660,성내3동,CS300002,편의점,3144287399,414722,2219278944,925008455,410989472,474461581,429534999,444100946,460191946,470828552,454179903,260771343,457503768,457791047,502858150,913283087,552080004,1942189047,1170348225,41576867,454409694,810218700,745335287,614385980,446610744,294214,120508,55201,63407,57695,57891,60020,60198,60310,35395,74129,59666,61059,113288,71185,268478,143884,6388,69638,112911,89334,78361,55733
20253,11740685,길동,CS300002,편의점,5678731091,834367,4061740634,1616990457,794115648,842291621,798466193,768945101,857922071,848789786,768200671,709806327,849739335,668556468,744965004,1601014891,1104649066,3897122698,1781608393,38856179,861214032,1556519530,1346293540,991541263,884306547,604077,230290,116875,127545,116677,118318,124662,121542,108748,94665,138852,105977,112140,228397,154336,565237,269130,10658,149574,224833,182009,146007,121286
20253,11740690,둔촌1동,CS300002,편의점,2011810353,305184,1324657208,687153146,243736136,270214968,250852322,256534170,303319612,338474439,348678707,158900695,241375350,227588573,277296777,610904250,495744709,1235193475,729336134,19533220,204853737,635784738,595533908,307970129,200853878,205477,99707,37881,42863,38724,40519,45490,47319,52388,21294,42348,38495,46410,87991,68646,185060,115483,6153,39261,92173,89469,44220,29265
20253,11740700,둔촌2동,CS300002,편의점,2123243491,304563,1537609028,585634463,297470939,309303147,306073399,310251528,314510015,310819471,274814992,271263713,333756384,266885564,259184648,564144585,428008597,1521109325,602134166,17926691,224233335,554335892,549666091,501687687,275393795,220968,83595,42493,46107,42853,43229,46286,43050,40545,37464,53507,39762,39039,76988,57803,209951,94612,3590,39711,81803,70254,67840,41365
20254,11110515,청운효자동,CS300002,편의점,996270825,151891,730655865,265614960,139994492,140395100,150393355,148241466,151631452,137498287,128116673,39578695,216910263,169265388,156130470,269888236,144497773,579999466,329447572,17677860,110928689,262132401,196201194,203219329,119287567,111266,40625,21661,21103,23117,22893,22492,20075,20550,5224,35665,27966,24955,38970,19111,93565,50989,4235,20777,42542,29258,30715,17028
20254,11110530,사직동,CS300002,편의점,4563207564,691629,3485119849,1078087715,643735591,677199390,775267479,679903096,709014293,570386218,507701497,146522025,943461243,863541408,904464940,1225832293,479385655,2351047604,2023981847,57253934,841417409,1290970693,948286650,817248048,419852714,539076,152553,97302,105183,119513,108348,108730,81081,71472,20539,185877,136052,127633,158280,63248,377776,300772,12482,140449,205871,146471,113114,60169
20254,11110540,삼청동,CS300002,편의점,530817749,100416,364672050,166145699,60482223,67270041,82499465,79215972,75204349,93979332,72166367,11795524,96383859,129697557,138974249,125757940,28208620,295088991,193578054,6703330,80740969,129516250,105885601,96661816,69159077,67436,32980,11012,12204,15929,14484,13807,18642,14338,1380,17580,27911,29677,20403,3465,54267,42288,1753,18203,26225,19710,19119,11543
20254,11110550,부암동,CS300002,편의점,731743102,123309,561254060,170489042,107968783,112989979,123503135,110306967,106485196,91809174,78679868,31134064,105958683,152105815,145164195,199628790,97751555,423459262,284439812,27086060,151446125,120122821,150368841,179524615,79350610,98999,24310,19539,19612,22334,19998,17516,13216,11094,4039,19818,31474,27312,29388,11278,70317,51278,8101,34650,18190,21315,26302,13039
20254,11110560,평창동,CS300002,편의점,482108611,65289,333328424,148780187,58401734,61262011,74455097,64372767,74836815,74640136,74140051,38404676,85192778,73553951,71640763,129942408,83374035,304154732,163182661,4600010,59590915,69694217,114401023,129850440,89200788,44581,20708,7720,8303,9689,8904,9965,10397,10311,4756,13641,11071,10633,15508,9680,42143,22117,1272,10054,9429,13244,17031,13230
20254,11110570,무악동,CS300002,편의점,761052670,123842,530847687,230204983,97292425,103681837,108631871,104537098,116704456,119597713,110607270,65893903,172623509,132283304,110928486,178290762,101032706,503889238,257163432,5325437,67485627,185917462,137423172,182342775,182558197,85131,38711,15320,16275,18252,16967,18317,20492,18219,10147,30803,21678,17988,27478,15748,76634,47208,1583,14555,29963,22641,28610,26490
20254,11110580,교남동,CS300002,편의점,392533431,48913,276183878,116349553,55550950,53313820,57826549,54908820,54583739,56446073,59903480,35536907,60309144,36346647,48504608,126714830,85121295,217479366,132977707,5364149,37912429,88370744,97114320,81885191,39810241,34872,14041,6918,6461,7240,7122,7131,6889,7152,5492,7141,5478,6694,14306,9802,26897,19056,1372,6571,10984,11113,11076,4837
